Sample,Condition,CellLine,AspectRatio
3,Random,Bone Clone,1.41013881274366
3,Random,Bone Clone,1.54473482943959
3,Random,Bone Clone,1.27192442910214
3,Random,Bone Clone,1.66444661648415
3,Random,Bone Clone,1.51352571354604
3,Random,Bone Clone,2.46637812604827
3,Random,Bone Clone,1.17509560759403
3,Random,Bone Clone,1.33710712199758
3,Random,Bone Clone,1.17565233573868
3,Random,Bone Clone,1.45439102750862
3,Random,Bone Clone,1.35410911504556
3,Random,Bone Clone,1.4175820828638
3,Random,Bone Clone,1.1199213455772
3,Random,Bone Clone,1.44456744412288
3,Random,Bone Clone,1.38220229818979
3,Random,Bone Clone,1.74761475129706
3,Random,Bone Clone,1.57221556551799
3,Random,Bone Clone,1.17268434659903
3,Random,Bone Clone,1.53952942158565
3,Random,Bone Clone,1.11674482053985
3,Random,Bone Clone,1.25033829196311
3,Random,Bone Clone,2.71750602423673
3,Random,Bone Clone,1.13201020657715
3,Random,Bone Clone,1.55652664468607
3,Random,Bone Clone,1.69643551659453
3,Random,Bone Clone,1.44045757843557
3,Random,Bone Clone,1.94029137044946
3,Random,Bone Clone,1.10958434704301
3,Random,Bone Clone,1.40290165768629
3,Random,Bone Clone,1.33874630684759
3,Random,Bone Clone,1.15463431025801
3,Random,Bone Clone,1.11024085122649
3,Random,Bone Clone,1.41951774471558
3,Random,Bone Clone,1.21586366147934
3,Random,Bone Clone,1.22731464261805
3,Random,Bone Clone,1.1868041808952
3,Random,Bone Clone,1.30300478872253
3,Random,Bone Clone,1.67658676425567
3,Random,Bone Clone,1.29800142731722
3,Random,Bone Clone,1.1944732846915
3,Random,Bone Clone,1.31430951911972
3,Random,Bone Clone,1.69258856135129
3,Random,Bone Clone,1.76326175459635
3,Random,Bone Clone,1.27813707637861
3,Random,Bone Clone,1.24166877318958
3,Random,Bone Clone,1.25897052237881
3,Random,Bone Clone,1.32589730382175
3,Random,Bone Clone,1.21886676255976
3,Random,Bone Clone,1.80414270021756
3,Random,Bone Clone,2.20036427555972
3,Random,Bone Clone,1.63590222487799
3,Random,Bone Clone,1.22869613410319
3,Random,Bone Clone,1.33960920411638
3,Random,Bone Clone,1.28393499774204
3,Random,Bone Clone,1.22164807573018
3,Random,Bone Clone,1.17252566255967
3,Random,Bone Clone,1.57354316944683
3,Random,Bone Clone,1.76329131294522
3,Random,Bone Clone,1.4624366320987
3,Random,Bone Clone,1.29906836934565
3,Random,Bone Clone,1.21494789989513
3,Random,Bone Clone,1.24845178784273
3,Random,Bone Clone,1.24120157002315
3,Random,Bone Clone,3.64841299736325
3,Random,Bone Clone,1.22875975638949
3,Random,Bone Clone,1.61674838366046
3,Random,Bone Clone,2.24558489008307
3,Random,Bone Clone,1.54942444260069
3,Random,Bone Clone,1.72506787829183
3,Random,Bone Clone,1.77990474340483
3,Random,Bone Clone,1.81816476867054
3,Random,Bone Clone,1.59801953827115
3,Random,Bone Clone,1.20793526646969
3,Random,Bone Clone,1.67840281305881
3,Random,Bone Clone,1.16092658685746
3,Random,Bone Clone,1.23116934821711
3,Random,Bone Clone,1.18364764807483
3,Random,Bone Clone,1.46838790582737
3,Random,Bone Clone,1.65453148950177
3,Random,Bone Clone,1.60043614245797
3,Random,Bone Clone,1.17378180405578
3,Random,Bone Clone,1.46587336655024
3,Random,Bone Clone,1.65171146719068
3,Random,Bone Clone,1.21582707486652
3,Random,Bone Clone,1.4284460656816
3,Random,Bone Clone,1.1955357479922
3,Random,Bone Clone,1.49185202297826
3,Random,Bone Clone,1.30577001044004
3,Random,Bone Clone,1.4165941444459
3,Random,Bone Clone,1.30468707999145
3,Random,Bone Clone,1.19717465880564
3,Random,Bone Clone,1.35803768032366
3,Random,Bone Clone,1.58719085279412
3,Random,Bone Clone,1.2502022626127
3,Random,Bone Clone,1.61134866826346
3,Random,Bone Clone,1.15404261983767
3,Random,Bone Clone,1.73522826531441
3,Random,Bone Clone,1.52239217437148
3,Random,Bone Clone,1.78561308894232
3,Random,Bone Clone,1.5361653066997
3,Random,Bone Clone,1.95064391181046
3,Random,Bone Clone,1.72335089978581
3,Random,Bone Clone,1.95975645805944
3,Random,Bone Clone,1.84668015890013
3,Random,Bone Clone,1.8686600882515
3,Random,Bone Clone,1.43431492585011
3,Random,Bone Clone,1.41245833082808
3,Random,Bone Clone,1.45749833164051
3,Random,Bone Clone,1.72025522630881
3,Random,Bone Clone,1.51270259752627
3,Random,Bone Clone,3.54848760438145
3,Random,Bone Clone,1.25528395367045
3,Random,Bone Clone,2.19579977138274
3,Random,Bone Clone,1.28162825646277
3,Random,Bone Clone,1.66575605063013
3,Random,Bone Clone,1.41837426291532
3,Random,Bone Clone,1.15976872100562
3,Random,Bone Clone,1.64771444908381
3,Random,Bone Clone,2.10131142043566
3,Random,Bone Clone,1.51873519716421
3,Random,Bone Clone,1.14426378256746
3,Random,Bone Clone,1.153712821659
3,Random,Bone Clone,1.16524513957665
3,Random,Bone Clone,1.15284702057559
3,Random,Bone Clone,1.47482728708312
3,Random,Bone Clone,2.04131496518136
3,Random,Bone Clone,1.34023418335715
3,Random,Bone Clone,1.95677456805057
3,Random,Bone Clone,1.27457441962542
3,Random,Bone Clone,1.44624201434128
3,Random,Bone Clone,1.14808198768488
3,Random,Bone Clone,3.34244782614177
3,Random,Bone Clone,1.61413575461493
3,Random,Bone Clone,2.96425048677981
3,Random,Bone Clone,1.25821384497624
3,Random,Bone Clone,4.38548400336673
3,Random,Bone Clone,1.84421038840705
3,Random,Bone Clone,1.57541164296435
3,Random,Bone Clone,1.2215381274356
3,Random,Bone Clone,1.27419747400289
3,Random,Bone Clone,1.55064858031132
3,Random,Bone Clone,1.55334712180249
3,Random,Bone Clone,1.2936085571583
3,Random,Bone Clone,1.39481268238483
3,Random,Bone Clone,1.51363748614149
3,Random,Bone Clone,1.18514811759403
3,Random,Bone Clone,2.06948324820361
3,Random,Bone Clone,1.16033970207182
3,Random,Bone Clone,1.20927722326317
3,Random,Bone Clone,1.16538269662573
3,Random,Bone Clone,1.18652818682027
3,Random,Bone Clone,1.84921320021989
3,Random,Bone Clone,1.26727920820409
3,Random,Bone Clone,1.44849185537025
3,Random,Bone Clone,1.46851369835543
3,Random,Bone Clone,1.90857757985216
3,Random,Bone Clone,1.48315662502857
3,Random,Bone Clone,1.41604982590094
3,Random,Bone Clone,1.89534522190948
3,Random,Bone Clone,2.25278527042856
3,Random,Bone Clone,1.19593150263927
3,Random,Bone Clone,1.12920680188339
3,Random,Bone Clone,1.51385022931768
3,Random,Bone Clone,1.62378016171854
3,Random,Bone Clone,1.97793234998629
3,Random,Bone Clone,3.14684405248392
3,Random,Bone Clone,1.20419310737498
3,Random,Bone Clone,1.10602826021976
3,Random,Bone Clone,1.76344196898401
3,Random,Bone Clone,1.1579834478778
3,Random,Bone Clone,1.13111447296504
3,Random,Bone Clone,1.88018107637513
3,Random,Bone Clone,2.13283480316032
3,Random,Bone Clone,2.15142247072836
3,Random,Bone Clone,1.62920588236205
3,Random,Bone Clone,2.48784221467593
3,Random,Bone Clone,1.11683958766684
3,Random,Bone Clone,1.11394476004209
3,Random,Bone Clone,1.16695864433371
3,Random,Bone Clone,1.34175145824139
3,Random,Bone Clone,2.3504971305574
3,Random,Bone Clone,1.45744858024483
3,Random,Bone Clone,1.79524912697782
3,Random,Bone Clone,2.04652287236924
3,Random,Bone Clone,1.78152476745689
3,Random,Bone Clone,3.04877961262804
3,Random,Bone Clone,1.72569828189997
3,Random,Bone Clone,2.01164865534797
3,Random,Bone Clone,1.26110882362193
3,Random,Bone Clone,1.26740878869154
3,Random,Bone Clone,1.58568027023106
3,Random,Bone Clone,1.30829736438809
3,Random,Bone Clone,1.13189316695254
3,Random,Bone Clone,1.46693011214075
3,Random,Bone Clone,1.15237533907841
3,Random,Bone Clone,2.21168860267039
3,Random,Bone Clone,1.27598133453473
3,Random,Bone Clone,1.35885403432823
3,Random,Bone Clone,2.53483704269246
3,Random,Bone Clone,1.26510498072476
3,Random,Bone Clone,1.23171671927608
3,Random,Bone Clone,1.85648947820403
3,Random,Bone Clone,1.32771985888342
3,Random,Bone Clone,1.47576130788181
3,Random,Bone Clone,1.88923780305406
3,Random,Bone Clone,1.14840437435994
3,Random,Bone Clone,1.19275773550484
3,Random,Bone Clone,1.27233170483602
3,Random,Bone Clone,4.75999446830482
3,Random,Bone Clone,1.85424783659764
3,Random,Bone Clone,1.41275452473037
3,Random,Bone Clone,1.53479644920724
3,Random,Bone Clone,1.27349067432718
3,Random,Bone Clone,1.39253143034448
3,Random,Bone Clone,1.18978132120537
3,Random,Bone Clone,1.5003114445107
3,Random,Bone Clone,1.1338060435569
3,Random,Bone Clone,1.61408907053486
3,Random,Bone Clone,2.24655636118236
3,Random,Bone Clone,2.42411862015834
3,Random,Bone Clone,1.98692522293281
3,Random,Bone Clone,1.32231541356256
3,Random,Bone Clone,1.26771987021743
3,Random,Bone Clone,1.40787841997329
3,Random,Bone Clone,1.30552590204216
3,Random,Bone Clone,1.48515646723902
3,Random,Bone Clone,2.31792249590145
3,Random,Bone Clone,1.21493714004173
3,Random,Bone Clone,1.21998351711848
3,Random,Bone Clone,2.14480742873834
3,Random,Bone Clone,1.29340343279296
3,Random,Bone Clone,1.15992644984668
3,Random,Bone Clone,1.19062024660939
3,Random,Bone Clone,2.09812203267211
3,Random,Bone Clone,1.14104662086921
3,Random,Bone Clone,1.12445569120379
3,Random,Bone Clone,1.85194454314857
3,Random,Bone Clone,1.44310297656995
3,Random,Bone Clone,1.75861562098148
3,Random,Bone Clone,1.56214718181262
3,Random,Bone Clone,1.85246114574365
3,Random,Bone Clone,1.24939151695731
3,Random,Bone Clone,1.51565459291392
3,Random,Bone Clone,1.16280270199353
3,Random,Bone Clone,1.23027158987421
3,Random,Bone Clone,2.53157535753016
3,Random,Bone Clone,1.70735457792849
3,Random,Bone Clone,1.56897144381672
3,Random,Bone Clone,1.28512842468872
3,Random,Bone Clone,2.15524300650199
3,Random,Bone Clone,1.27317199890109
3,Random,Bone Clone,1.28424079133912
3,Random,Bone Clone,1.30815388850377
3,Random,Bone Clone,1.61109124924127
3,Random,Bone Clone,1.27744125098751
3,Random,Bone Clone,1.4772060557366
3,Random,Bone Clone,1.10344654280991
3,Random,Bone Clone,1.33646438541285
3,Random,Bone Clone,1.53134779722521
3,Random,Bone Clone,1.32445022822166
3,Random,Bone Clone,1.41751649850352
3,Random,Bone Clone,1.1958737420772
3,Random,Bone Clone,1.23855024172125
3,Random,Bone Clone,1.52200724175601
3,Random,Bone Clone,1.33906824945991
3,Random,Bone Clone,1.87355814742311
3,Random,Bone Clone,1.30256638468717
3,Random,Bone Clone,2.71041022189404
3,Random,Bone Clone,1.29724085629099
3,Random,Bone Clone,2.17355439775461
3,Random,Bone Clone,2.20330355144689
3,Random,Bone Clone,1.28162970945352
3,Random,Bone Clone,3.26862815638382
3,Random,Bone Clone,1.4126386190602
3,Random,Bone Clone,1.51224247397314
3,Random,Bone Clone,1.53088780054917
3,Random,Bone Clone,1.59056893697239
3,Random,Bone Clone,1.15004298734342
3,Random,Bone Clone,2.61208007691246
3,Random,Bone Clone,1.22933231921808
3,Random,Bone Clone,1.43272102298443
3,Random,Bone Clone,2.50355868280889
3,Random,Bone Clone,1.4240279122873
3,Random,Bone Clone,1.42596611401258
3,Random,Bone Clone,1.28408297527636
3,Random,Bone Clone,1.14297783572347
3,Random,Bone Clone,1.70248314252112
3,Random,Bone Clone,1.2978409786703
3,Random,Bone Clone,1.14150010936937
3,Random,Bone Clone,1.29726092481462
3,Random,Bone Clone,1.17140059582293
3,Random,Bone Clone,1.41295260910962
3,Random,Bone Clone,2.07416076879553
3,Random,Bone Clone,1.84422438636863
3,Random,Bone Clone,1.42231139375662
3,Random,Bone Clone,1.79228986836106
3,Random,Bone Clone,1.2712895268737
3,Random,Bone Clone,1.30951561678706
3,Random,Bone Clone,2.55027915517286
3,Random,Bone Clone,1.48460438812454
3,Random,Bone Clone,1.57879839825592
3,Random,Bone Clone,1.38769024565187
3,Random,Bone Clone,1.78205908994637
3,Random,Bone Clone,1.44224761113943
3,Random,Bone Clone,1.29575628396419
3,Random,Bone Clone,1.94786768685828
3,Random,Bone Clone,1.44790544237047
3,Random,Bone Clone,1.15864509770002
3,Random,Bone Clone,1.69621316246386
3,Random,Bone Clone,1.43820797999675
3,Random,Bone Clone,1.47079660894503
3,Random,Bone Clone,1.99516869100962
3,Random,Bone Clone,3.78460981720253
3,Random,Bone Clone,1.26568714254977
3,Random,Bone Clone,1.25602898166558
3,Random,Bone Clone,1.81918960114002
3,Random,Bone Clone,1.36292466982921
3,Random,Bone Clone,1.59238354729405
3,Random,Bone Clone,1.68654369041363
3,Random,Bone Clone,2.1375954819517
3,Random,Bone Clone,1.24239325574464
3,Random,Bone Clone,1.23822778014715
3,Random,Bone Clone,1.18288411382559
3,Random,Bone Clone,1.30882214826796
3,Random,Bone Clone,1.3376491365855
3,Random,Bone Clone,1.67649811104265
3,Random,Bone Clone,1.63555215124872
3,Random,Bone Clone,1.28734679769351
3,Random,Bone Clone,1.11535279617356
3,Random,Bone Clone,1.31040601016576
3,Random,Bone Clone,1.63356825466887
3,Random,Bone Clone,1.24983184774657
3,Random,Bone Clone,1.99365149166302
3,Random,Bone Clone,1.12001672233994
3,Random,Bone Clone,1.36000967441749
3,Random,Bone Clone,1.10055517906824
3,Random,Bone Clone,2.06814216369672
3,Random,Bone Clone,1.16797859732631
3,Random,Bone Clone,1.90945138326296
3,Random,Bone Clone,2.16057071549532
3,Random,Bone Clone,2.07952895415913
3,Random,Bone Clone,1.52653587546008
3,Random,Bone Clone,1.47261622570416
3,Random,Bone Clone,1.6328568782701
3,Random,Bone Clone,1.83338799629295
3,Random,Bone Clone,1.62721037349622
3,Random,Bone Clone,1.3444183729129
3,Random,Bone Clone,2.04264124085763
3,Random,Bone Clone,1.15772724320794
3,Random,Bone Clone,1.79181276550645
3,Random,Bone Clone,1.37657270954471
3,Random,Bone Clone,1.23092114253326
3,Random,Bone Clone,1.22053923004046
3,Random,Bone Clone,2.55406901293671
3,Random,Bone Clone,1.41304183448682
3,Random,Bone Clone,1.55426363235564
3,Random,Bone Clone,1.17479779440743
3,Random,Bone Clone,1.47921389052209
3,Random,Bone Clone,2.06958724157104
3,Random,Bone Clone,1.45029310302413
3,Random,Bone Clone,1.62378980279759
3,Random,Bone Clone,1.96181378292259
3,Random,Bone Clone,1.58588378957741
3,Random,Bone Clone,1.29735721235905
3,Random,Bone Clone,1.13705077601551
3,Random,Bone Clone,1.15811943126731
3,Random,Bone Clone,2.19982651776971
3,Random,Bone Clone,1.43170727473358
3,Random,Bone Clone,1.35439969308019
3,Random,Bone Clone,1.34160943077606
3,Random,Bone Clone,1.25233525454748
3,Random,Bone Clone,1.31897238520135
3,Random,Bone Clone,1.92993132441926
3,Random,Bone Clone,4.47797037082618
3,Random,Bone Clone,2.14551364798179
3,Random,Bone Clone,1.84355825661046
3,Random,Bone Clone,1.40243797043005
3,Random,Bone Clone,1.35149812772297
3,Random,Bone Clone,1.73064582692918
3,Random,Bone Clone,1.90349051848868
3,Random,Bone Clone,1.22944514827154
3,Random,Bone Clone,2.19456595475327
3,Random,Bone Clone,1.30292786255
3,Random,Bone Clone,1.56761568995978
3,Random,Bone Clone,2.57386692857355
3,Random,Bone Clone,1.63016705893011
3,Random,Bone Clone,1.35377269914111
3,Random,Bone Clone,1.82610161502206
3,Random,Bone Clone,1.14043633298471
3,Random,Bone Clone,1.49573678695448
3,Random,Bone Clone,1.66584034531197
3,Random,Bone Clone,1.60378912305078
3,Random,Bone Clone,1.256053257541
3,Random,Bone Clone,2.05958981788509
3,Random,Bone Clone,1.39128358905173
3,Random,Bone Clone,2.22480881323636
3,Random,Bone Clone,1.17969988475981
3,Random,Bone Clone,1.20650390040604
3,Random,Bone Clone,1.41856947189799
3,Random,Bone Clone,1.41637700619537
3,Random,Bone Clone,1.34698626794476
3,Random,Bone Clone,1.52675298784601
3,Random,Bone Clone,2.78682347855375
3,Random,Bone Clone,1.73256576921802
3,Random,Bone Clone,1.3178793924464
3,Random,Bone Clone,1.35900543649247
3,Random,Bone Clone,2.58541495983592
3,Random,Bone Clone,1.46670642534901
3,Random,Bone Clone,1.55192575578788
3,Random,Bone Clone,1.14922481036246
3,Random,Bone Clone,1.18099018653978
3,Random,Bone Clone,2.47511020939515
3,Random,Bone Clone,1.98754898802145
3,Random,Bone Clone,1.36299143296937
3,Random,Bone Clone,1.18068272516576
3,Random,Bone Clone,1.76232482423266
3,Random,Bone Clone,1.62091391298575
3,Random,Bone Clone,1.19129464648578
3,Random,Bone Clone,1.15886317669399
3,Random,Bone Clone,1.11305972583672
3,Random,Bone Clone,1.35235857435133
3,Random,Bone Clone,1.81568151065264
3,Random,Bone Clone,1.62337386105662
3,Random,Bone Clone,1.51253929223777
3,Random,Bone Clone,1.15361994337207
3,Random,Bone Clone,1.41920667868508
3,Random,Bone Clone,1.3546102096672
3,Random,Bone Clone,1.16345619195975
3,Random,Bone Clone,1.56273771734614
3,Random,Bone Clone,1.72600392960106
3,Random,Bone Clone,1.35312620667961
3,Random,Bone Clone,1.39588217864165
3,Random,Bone Clone,1.55378299780355
3,Random,Bone Clone,1.98350241707489
3,Random,Bone Clone,1.14540563317873
3,Random,Bone Clone,1.30841964925792
3,Random,Bone Clone,1.45736571373378
3,Random,Bone Clone,1.55615879455125
3,Random,Bone Clone,2.02789600337419
3,Random,Bone Clone,1.15105554879179
3,Random,Bone Clone,1.65111229884339
3,Random,Bone Clone,2.44284305914185
3,Random,Bone Clone,1.59377904748678
3,Random,Bone Clone,1.66694376376724
3,Random,Bone Clone,1.20460118048022
3,Random,Bone Clone,1.2862523505633
3,Random,Bone Clone,1.25257580535676
3,Random,Bone Clone,2.17900432602909
3,Random,Bone Clone,1.35635093721092
3,Random,Bone Clone,1.52572280526681
3,Random,Bone Clone,1.21666563718882
3,Random,Bone Clone,1.3819588438344
3,Random,Bone Clone,1.60299705203248
3,Random,Bone Clone,1.28210600498311
3,Random,Bone Clone,1.73810309791935
3,Random,Bone Clone,1.45216205144573
3,Random,Bone Clone,1.16233073182191
3,Random,Bone Clone,1.598328489287
3,Random,Bone Clone,1.10187348173906
3,Random,Bone Clone,1.20709524384011
3,Random,Bone Clone,1.51159200939401
3,Random,Bone Clone,1.75204281659868
3,Random,Bone Clone,1.15002264182143
3,Random,Bone Clone,1.16455914330931
3,Random,Bone Clone,1.13393082910142
3,Random,Bone Clone,1.68521126405706
3,Random,Bone Clone,1.31984794236653
3,Random,Bone Clone,1.30733901031691
3,Random,Bone Clone,2.23727636938308
3,Random,Bone Clone,1.15896525289098
3,Random,Bone Clone,1.14394460150788
3,Random,Bone Clone,1.21585647779047
3,Random,Bone Clone,1.20081039459597
3,Random,Bone Clone,1.94193537850073
3,Random,Bone Clone,1.83977319673647
3,Random,Bone Clone,1.65937644615109
3,Random,Bone Clone,1.72787893856239
3,Random,Bone Clone,1.45453234212341
3,Random,Bone Clone,1.21228706377561
3,Random,Bone Clone,1.70878157382978
3,Random,Bone Clone,1.63463369841364
3,Random,Bone Clone,1.10394595563726
3,Random,Bone Clone,1.24441379571232
3,Random,Bone Clone,1.28058968651247
3,Random,Bone Clone,1.47068307583826
3,Random,Bone Clone,1.15258297183884
3,Random,Bone Clone,1.32351999925233
3,Random,Bone Clone,1.17154721442191
3,Random,Bone Clone,1.45227596754542
3,Random,Bone Clone,1.15529129373195
3,Random,Bone Clone,1.41329449778517
3,Random,Bone Clone,1.41322530384319
3,Random,Bone Clone,1.77200434354403
3,Random,Bone Clone,1.40210145134618
3,Random,Bone Clone,1.11437770544118
3,Random,Bone Clone,1.45374235785147
3,Random,Bone Clone,1.98201227353242
3,Random,Bone Clone,1.35408870467661
3,Random,Bone Clone,1.64940561171542
3,Random,Bone Clone,1.30582185898705
3,Random,Bone Clone,1.70097476095907
3,Random,Bone Clone,1.35590180067349
3,Random,Bone Clone,1.87714170048973
3,Random,Bone Clone,1.7778795332651
3,Random,Bone Clone,2.47022732140717
3,Random,Bone Clone,1.23849397240545
3,Random,Bone Clone,1.6870810663921
3,Random,Bone Clone,1.4110154249148
3,Random,Bone Clone,1.2448117642932
3,Random,Bone Clone,1.60343190618978
3,Random,Bone Clone,1.47909852509513
3,Random,Bone Clone,1.76578584818801
3,Random,Bone Clone,1.58816073985312
3,Random,Bone Clone,1.34149458183351
3,Random,Bone Clone,1.29410731207407
3,Random,Bone Clone,1.65691967502161
3,Random,Bone Clone,1.26109974513963
3,Random,Bone Clone,1.33269399070063
3,Random,Bone Clone,1.18151684135349
3,Random,Bone Clone,1.23077885905439
3,Random,Bone Clone,1.74850175070365
3,Random,Bone Clone,2.1274650338025
3,Random,Bone Clone,1.21960799057931
3,Random,Bone Clone,2.32206595208499
3,Random,Bone Clone,2.21012456064235
